Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total_Charges,Churn Label,Churn Value,Churn Score,CLTV
1,0,0,479,95328,993,37.555631,-120.911653,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.3,246.7,0,0,27,4177
1,0,0,492,95329,1020,37.666587,-120.411517,1,1,1,0,60,1,2,1,0,0,0,2,2,2,0,1,2,99.0,6017.9,0,0,40,4763
1,0,0,523,95330,1084,37.80821,-121.308401,0,0,1,1,64,1,2,0,2,2,2,2,2,2,2,1,3,90.6,5817.45,0,0,43,5240
1,0,0,527,95333,897,37.249377,-120.249581,1,0,1,0,66,1,0,0,2,2,2,2,2,2,2,1,0,85.9,5595.3,0,0,24,5137
1,0,0,544,95334,935,37.361987,-120.748394,0,0,0,0,60,1,2,1,0,0,2,0,0,0,1,1,0,79.2,4765.0,0,0,49,5687
1,0,0,555,95335,1186,38.109125,-120.078597,1,0,1,1,17,1,2,0,2,0,2,0,2,0,1,1,0,70.35,1201.65,0,0,35,2704
1,0,0,587,95336,1093,37.830267,-121.201018,1,0,1,1,42,1,0,2,1,1,1,1,1,1,2,0,3,19.35,867.3,0,0,21,3433
1,0,0,587,95337,1056,37.750822,-121.238423,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,50.15,50.15,0,0,80,3043
1,0,0,593,95338,984,37.526791,-119.99437,0,0,1,1,47,1,0,0,0,2,0,2,0,2,2,0,0,63.8,3007.25,0,0,45,5144
1,0,0,614,95340,900,37.255637,-120.493537,0,0,1,0,10,1,0,2,1,1,1,1,1,1,0,1,3,20.55,252.75,0,0,71,4907
1,0,0,618,95345,1000,37.581496,-119.972762,1,1,1,0,70,1,2,0,2,2,2,2,2,2,2,1,1,88.55,6306.5,0,0,37,4097
1,0,0,616,95346,1189,38.121601,-120.133915,1,1,0,0,67,1,2,1,0,0,2,0,2,2,0,1,1,101.4,6841.05,0,0,28,5269
1,0,0,632,95351,1009,37.621458,-121.012295,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.6,44.6,0,0,77,4864
1,0,0,632,95354,1013,37.639029,-120.964772,1,0,0,0,4,1,0,0,0,2,0,2,2,0,0,1,0,63.75,226.2,0,0,59,2624
1,0,0,632,95355,1024,37.672906,-120.946594,0,0,1,1,66,1,2,1,2,2,2,0,2,2,2,0,0,109.25,7082.5,0,0,28,5865
1,0,0,632,95356,1038,37.716186,-121.025836,0,0,0,0,12,1,0,1,0,2,0,0,0,2,0,1,2,84.6,1017.35,0,0,75,4807
1,0,0,632,95357,1022,37.670526,-120.877572,0,0,0,0,24,1,0,2,1,1,1,1,1,1,1,0,1,20.45,527.35,0,0,20,4690
1,0,0,632,95358,1008,37.612612,-121.108568,1,0,0,0,26,1,0,1,0,2,0,0,2,0,0,1,2,85.75,2146.5,0,0,64,3178
1,0,0,700,95361,1069,37.785033,-120.776141,1,0,1,0,57,1,2,1,0,0,2,2,2,2,2,0,2,107.95,5969.85,0,0,24,4687
1,0,0,771,95364,1211,38.224869,-119.755729,0,0,1,1,42,1,2,2,1,1,1,1,1,1,2,0,2,22.95,1014.25,0,0,24,4650
1,0,0,840,95366,1055,37.750778,-121.13238,0,0,1,0,64,1,0,2,1,1,1,1,1,1,2,0,1,19.45,1225.65,0,0,78,5113
1,0,0,857,95368,1036,37.713152,-121.08739,1,0,0,0,19,1,0,2,1,1,1,1,1,1,1,1,1,19.7,386.5,0,0,41,4431
1,0,0,952,95370,1149,37.982716,-120.343732,1,0,1,0,22,1,0,1,0,0,2,0,2,0,0,1,0,87.0,1850.65,0,0,49,5233
1,0,0,969,95374,918,37.316807,-120.855753,1,0,0,0,12,1,0,1,0,0,0,0,0,2,0,1,0,79.95,1043.4,0,0,71,2968
1,0,0,1021,95376,1028,37.680968,-121.446049,0,0,1,0,31,1,0,0,2,0,0,2,0,2,1,1,2,64.0,1910.75,0,0,24,5191
1,0,0,1032,95379,1128,37.939768,-120.188002,0,0,0,0,11,1,0,0,0,0,0,0,2,2,0,1,2,64.9,716.1,0,0,80,2775
1,0,0,1034,95380,972,37.474396,-120.875917,1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,0,3,25.75,1686.15,0,0,26,5434
1,0,0,1034,95382,986,37.529656,-120.854357,0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,90.15,6716.45,0,0,49,4606
1,0,0,1037,95383,1185,38.107441,-120.230625,1,1,0,0,67,1,2,1,2,2,2,2,2,2,2,1,1,116.1,7839.85,0,0,60,5896
1,0,0,1056,95385,1007,37.609095,-121.263381,0,0,0,0,60,1,0,1,2,0,2,2,2,2,0,1,0,104.95,6236.75,0,0,62,5926
1,0,0,1108,95388,955,37.421299,-120.599587,1,0,1,1,58,0,1,0,2,2,2,0,2,0,1,0,3,50.0,2919.85,0,0,45,4704
1,0,0,908,95403,1273,38.488431,-122.752839,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.45,20.45,0,0,51,2664
1,0,0,908,95407,1249,38.394091,-122.739814,0,0,1,0,37,1,0,2,1,1,1,1,1,1,1,1,0,19.85,717.5,0,0,20,5707
1,0,0,908,95409,1266,38.468893,-122.580539,1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,1,2,19.95,253.8,0,0,24,2252
1,0,0,10,95410,1436,39.225694,-123.717354,1,0,0,0,43,1,2,2,1,1,1,1,1,1,2,0,0,26.45,1110.05,0,0,51,3881
1,0,0,28,95412,1347,38.731055,-123.316553,0,0,0,0,6,0,1,0,2,2,2,2,2,2,2,1,3,63.4,348.8,0,0,48,3909
1,0,0,102,95415,1400,39.025867,-123.381544,1,0,0,0,71,0,1,0,2,2,2,2,2,0,2,0,0,53.95,3888.65,0,0,76,4094
1,0,0,168,95420,1456,39.361283,-123.784599,0,0,1,1,72,1,2,1,2,2,0,0,2,0,2,1,2,95.1,6843.15,0,0,25,5584
1,0,0,177,95421,1303,38.578807,-123.19338,0,1,0,0,6,1,0,1,2,0,0,0,0,0,0,1,2,74.1,450.9,0,0,79,4716
1,0,0,196,95422,1392,38.965804,-122.631779,1,0,1,1,12,0,1,0,0,2,0,2,0,0,0,0,3,35.5,432.25,0,0,75,2562
1,0,0,201,95425,1362,38.801936,-122.938935,0,0,1,0,21,1,0,1,0,0,2,2,0,0,1,0,2,79.2,1742.45,0,0,24,4900
1,0,0,206,95426,1372,38.838088,-122.73203,0,0,1,1,6,1,0,0,0,0,0,2,0,0,0,1,3,48.8,297.35,0,0,45,4538
1,0,0,267,95429,1496,39.756049,-123.358701,0,0,0,0,43,1,0,0,0,2,0,2,0,0,1,0,2,55.45,2444.25,0,0,48,3350
1,0,0,276,95430,1263,38.445603,-123.063756,0,0,1,1,35,1,2,2,1,1,1,1,1,1,2,1,1,25.4,949.8,0,0,38,5070
1,0,0,298,95432,1415,39.108252,-123.645121,1,1,1,0,32,1,2,1,0,2,2,0,0,2,0,1,2,93.5,2970.8,0,0,77,5804
1,0,0,340,95436,1279,38.499302,-122.92444,1,0,0,0,52,0,1,0,2,2,2,2,2,2,2,0,1,63.9,3334.95,0,0,36,5380
1,0,0,343,95437,1466,39.455555,-123.683979,1,0,0,0,32,1,0,0,0,0,0,0,2,2,1,1,0,64.85,2010.95,0,0,29,4895
1,0,0,357,95439,1277,38.493888,-122.777141,0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,0,63.8,4684.3,0,0,32,6107
1,0,0,367,95441,1348,38.731771,-123.064272,1,0,0,0,51,0,1,0,2,0,0,2,0,2,0,1,1,44.45,2181.55,0,0,62,6087
1,0,0,369,95442,1242,38.368744,-122.522642,1,0,1,1,68,1,0,2,1,1,1,1,1,1,2,1,0,19.95,1303.25,0,0,70,6492
1,0,0,373,95443,1405,39.045246,-122.743181,1,1,1,0,8,0,1,0,0,2,2,0,0,2,0,1,3,43.35,371.4,0,0,68,2560
1,0,0,384,95444,1261,38.434362,-122.86891,1,0,1,0,49,0,1,0,0,2,0,0,2,2,2,0,1,49.65,2409.9,0,0,29,4283
1,0,0,398,95445,1373,38.848082,-123.50608,0,0,1,0,72,1,0,0,2,2,2,2,2,2,2,0,3,85.1,6155.4,0,0,39,4147
1,0,0,436,95449,1389,38.93706,-123.118111,1,0,0,0,54,1,0,1,2,0,2,0,2,0,0,0,3,89.8,4667.0,0,0,67,4980
1,0,0,474,95451,1388,38.93496,-122.792243,0,0,1,1,50,1,0,1,0,0,2,2,2,2,1,0,3,103.05,5153.5,0,0,72,5905
1,0,0,475,95452,1255,38.419525,-122.521585,0,0,1,0,69,1,2,1,2,2,2,2,2,2,2,1,2,116.0,8182.85,0,0,37,4216
1,0,0,515,95453,1410,39.080469,-122.955176,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.9,69.9,0,0,26,3358
1,0,0,526,95454,1499,39.806141,-123.531098,1,0,1,1,68,1,0,1,2,2,0,2,0,2,2,0,0,95.1,6683.4,0,0,38,5748
1,0,0,540,95456,1441,39.245911,-123.77214,1,0,0,1,40,0,1,0,2,2,0,2,0,0,1,0,3,40.25,1564.05,0,0,30,4288
1,0,0,570,95457,1386,38.925545,-122.549083,1,0,1,1,31,1,2,2,1,1,1,1,1,1,2,0,3,25.75,755.6,0,0,32,5472
1,0,0,572,95458,1421,39.141934,-122.770679,0,1,0,1,33,1,2,1,0,2,2,0,2,2,0,1,0,105.35,3465.05,0,0,58,4738
1,0,0,585,95459,1393,38.966713,-123.586412,1,1,1,0,55,1,2,1,0,2,2,2,2,2,2,1,2,113.6,6292.7,0,0,56,5754
1,0,0,609,95460,1450,39.305545,-123.743697,1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,1,0,24.0,1664.3,0,0,57,5440
1,0,0,617,95461,1359,38.787446,-122.58675,0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,0,0,19.4,198.1,0,0,29,3713
1,0,0,639,95462,1268,38.471049,-123.015549,1,0,1,0,71,1,0,0,2,2,2,2,2,2,2,1,0,86.1,6045.9,0,0,52,6286
1,0,0,666,95463,1426,39.182916,-123.552571,1,0,0,0,40,1,2,1,0,2,2,0,2,2,0,1,3,102.65,4108.15,0,0,52,3655
1,0,0,679,95464,1418,39.12334,-122.838198,0,0,1,1,64,1,2,1,0,2,2,0,0,2,1,1,2,92.85,5980.75,0,0,58,5206
1,0,0,704,95465,1252,38.415003,-122.998726,1,0,1,0,53,1,2,1,0,2,0,2,0,2,1,0,0,97.75,5043.2,0,0,41,4488
1,0,0,802,95469,1459,39.408634,-123.045516,1,0,1,0,72,1,2,1,2,2,2,0,2,0,2,1,1,97.95,7114.25,0,0,22,4256
1,0,0,826,95470,1449,39.298065,-123.25211,1,0,0,0,46,1,0,2,1,1,1,1,1,1,2,0,2,19.95,907.05,0,0,55,4006
1,0,0,837,95471,1285,38.522328,-122.97932,1,0,0,0,40,1,2,2,1,1,1,1,1,1,2,1,3,24.6,973.95,0,0,65,2601
1,0,0,919,95472,1250,38.398815,-122.861923,1,0,0,0,12,0,1,0,2,2,0,2,2,0,0,1,0,50.95,605.75,0,0,73,2716
1,0,0,951,95476,1221,38.25485,-122.461799,1,0,0,0,9,1,0,1,2,0,0,0,0,0,0,0,2,75.6,661.55,0,0,30,4990
1,0,0,1040,95482,1420,39.134075,-123.23422,0,0,1,1,51,1,2,1,0,0,0,2,0,0,0,1,2,80.75,4116.9,0,0,36,6032
1,0,0,1043,95485,1433,39.220368,-122.907693,1,0,1,1,49,1,0,1,0,2,2,0,2,0,0,1,1,90.4,4494.65,0,0,72,5804
1,0,0,1097,95490,1471,39.492046,-123.375818,0,0,0,0,56,1,0,0,2,0,2,2,0,0,1,1,1,60.25,3282.75,0,0,40,4835
1,0,0,1104,95492,1288,38.527297,-122.810044,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,2,20.2,55.7,0,0,45,4267
1,0,0,1110,95493,1434,39.222323,-122.985488,1,0,1,0,20,1,0,0,2,0,0,2,0,2,1,1,3,64.15,1274.45,0,0,61,5969
1,0,0,1121,95494,1380,38.888351,-123.239647,0,0,1,1,26,1,0,2,1,1,1,1,1,1,0,1,1,20.25,493.95,0,0,43,5158
1,0,0,11,95511,1525,40.166028,-123.584144,1,0,0,0,51,1,0,1,0,2,2,0,2,2,0,1,2,99.0,5038.15,0,0,78,5787
1,0,0,92,95514,1538,40.309088,-123.668201,0,0,0,0,4,1,2,1,0,2,0,0,0,0,0,1,3,80.3,324.2,0,0,70,3132
1,0,0,605,95519,1602,40.965011,-124.015255,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.55,19.55,0,0,38,5537
1,0,0,37,95521,1590,40.839958,-124.003757,1,0,1,1,27,1,2,1,2,2,0,2,2,0,0,0,2,100.75,2793.55,0,0,31,3160
1,0,0,94,95525,1599,40.94338,-123.831799,1,0,0,0,12,1,0,0,0,2,0,2,0,0,0,1,3,53.75,648.65,0,0,28,5385
1,0,0,124,95527,1592,40.854512,-123.450097,0,0,1,1,34,1,2,2,1,1,1,1,1,1,1,1,1,25.6,917.15,0,0,43,5854
1,0,0,157,95528,1556,40.497283,-123.93037,1,0,1,0,24,1,2,0,2,0,0,2,0,0,1,1,2,58.35,1346.9,0,0,45,5428
1,0,0,324,95536,1554,40.4785,-124.301372,0,1,0,0,14,0,1,0,0,0,0,0,2,2,0,1,2,46.35,672.7,0,0,44,2056
1,0,0,326,95537,1580,40.726949,-124.217378,1,0,1,0,59,1,2,1,2,2,2,2,2,2,2,0,2,113.75,6561.25,0,0,23,6251
1,0,0,346,95540,1566,40.584991,-124.121504,1,0,0,0,3,1,0,1,0,2,2,0,0,2,0,0,2,90.4,268.45,0,0,61,5625
1,0,0,359,95542,1519,40.057784,-123.679461,0,0,1,1,65,1,2,1,2,0,2,2,2,2,2,0,2,109.3,7337.55,0,0,51,6087
1,0,0,433,95545,1542,40.342928,-124.063329,0,0,1,1,59,1,2,0,2,2,2,2,2,2,2,0,1,90.3,5194.05,0,0,53,4617
1,0,0,435,95546,1613,41.163637,-123.704841,1,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.25,4478.85,0,0,67,6412
1,0,0,486,95549,1573,40.664483,-123.865325,1,0,0,0,3,1,0,0,0,0,0,2,0,2,0,0,3,60.65,196.9,0,0,22,2111
1,0,0,488,95550,1584,40.7666,-123.80458,1,0,0,1,19,1,2,2,1,1,1,1,1,1,0,1,1,24.1,439.2,0,0,35,2378
1,0,0,549,95551,1574,40.665952,-124.240051,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.5,19.5,0,0,21,3753
1,0,0,578,95552,1549,40.390301,-123.412327,1,0,0,0,24,1,0,1,0,2,2,2,0,0,0,1,2,85.95,2107.15,0,0,52,5421
1,0,0,629,95553,1532,40.210895,-123.86,1,1,0,0,57,1,0,0,0,0,2,2,0,0,1,1,2,53.5,3035.8,0,0,58,5521
1,0,0,663,95554,1534,40.267158,-123.805913,0,0,0,0,72,1,2,2,1,1,1,1,1,1,2,0,1,25.45,1866.45,0,0,42,4118
1,0,0,720,95555,1622,41.336354,-124.044354,1,0,0,0,67,1,0,2,1,1,1,1,1,1,2,0,0,20.5,1430.95,0,0,45,4416
1,0,0,723,95556,1619,41.269521,-123.546958,1,0,1,1,52,1,0,2,1,1,1,1,1,1,1,1,1,20.85,1071.6,0,0,56,4886
1,0,0,762,95558,1536,40.274302,-124.210902,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,89.9,6457.15,0,0,57,4444
1,0,0,764,95559,1529,40.184094,-123.745487,0,0,1,0,26,1,2,2,1,1,1,1,1,1,1,0,3,26.0,684.05,0,0,20,2244
1,0,0,824,95560,1523,40.142256,-123.852927,0,0,0,0,35,1,2,1,2,2,2,2,2,2,2,1,3,113.2,3914.05,0,0,76,5723
1,0,0,835,95562,1555,40.485849,-124.163234,0,0,1,1,55,1,0,1,0,0,0,0,0,0,2,1,1,69.05,3842.6,0,0,67,4318
1,0,0,860,95563,1595,40.89866,-123.539754,0,0,1,1,33,1,0,2,1,1,1,1,1,1,2,0,3,20.1,670.35,0,0,25,3700
1,0,0,861,95564,1588,40.809636,-124.189977,1,0,1,0,72,1,2,1,2,2,2,0,2,2,2,1,2,109.65,7880.25,0,0,25,6181
1,0,0,914,95565,1552,40.440636,-124.098739,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.2,19.2,0,0,76,3383
1,0,0,949,95568,1627,41.444606,-123.471895,0,1,1,0,37,1,0,1,0,0,2,2,2,0,0,0,2,90.0,3371.75,0,0,62,4048
1,0,0,820,95569,1546,40.363446,-123.835041,1,0,0,0,12,0,1,0,0,2,0,2,0,0,0,0,3,34.0,442.45,0,0,39,3215
1,0,0,1025,95570,1612,41.162295,-124.027381,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,20.4,20.4,0,0,54,4540
1,0,0,1078,95571,1539,40.310119,-123.909449,1,0,1,0,62,0,1,0,2,2,0,2,0,0,2,1,1,38.6,2345.55,0,0,45,4558
1,0,0,1098,95573,1601,40.949012,-123.655847,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,25.25,25.25,0,0,28,4831
1,0,0,530,95585,1503,39.873371,-123.741474,0,0,0,0,18,1,2,0,2,0,2,0,0,0,0,1,3,60.6,1156.35,0,0,74,4459
1,0,0,1092,95589,1517,40.053159,-123.995867,1,0,0,0,2,1,0,1,0,2,0,0,0,0,0,1,2,74.75,144.8,0,0,34,4545
1,0,0,1128,95595,1526,40.170357,-123.417298,1,0,1,1,19,1,0,2,1,1,1,1,1,1,0,0,3,20.6,414.95,0,0,32,2276
1,0,0,48,95602,1397,38.99003,-121.114408,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.4,181.8,0,0,21,5380
1,0,0,48,95603,1383,38.912881,-121.082766,1,0,0,0,27,1,0,0,2,0,2,2,2,2,1,0,2,81.7,2212.55,0,0,39,2445
1,0,0,153,95607,1332,38.681651,-122.130569,0,1,0,0,24,1,0,2,1,1,1,1,1,1,0,1,3,20.3,459.95,0,0,71,3740
1,0,0,194,95612,1245,38.384648,-121.578701,0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,3,20.0,211.95,0,0,53,3731
1,0,0,215,95614,1378,38.880622,-120.973865,1,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,3,25.0,25.0,0,0,53,2371
1,0,0,227,95615,1227,38.311609,-121.554034,1,1,0,1,38,1,2,1,2,0,0,0,0,0,0,1,3,80.45,3162.65,0,0,41,2926
1,0,0,247,95616,1281,38.508735,-121.678813,0,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,19.75,210.65,0,0,24,2427
1,0,0,247,95618,1292,38.544002,-121.685559,1,0,1,1,54,1,2,0,2,2,0,2,0,0,2,1,1,65.65,3566.7,0,0,49,5725
1,0,0,260,95619,1333,38.683605,-120.811852,0,0,0,0,29,1,2,0,0,0,0,0,2,2,1,1,1,71.0,2080.1,0,0,32,4226
1,0,0,263,95620,1248,38.392821,-121.799917,1,1,1,0,44,1,2,1,0,0,2,0,2,0,0,1,2,89.2,4040.2,0,0,36,2925
1,0,0,192,95621,1342,38.69549,-121.307864,1,0,1,1,59,1,0,0,2,2,2,2,2,2,2,1,2,86.75,5186.0,0,0,21,5020
1,0,0,300,95624,1260,38.434138,-121.30587,0,0,1,1,18,1,0,0,2,2,0,2,0,0,1,1,3,61.5,1087.45,0,0,67,3479
1,0,0,301,95625,1239,38.349195,-121.902943,1,1,0,0,67,1,2,2,1,1,1,1,1,1,2,0,1,25.1,1672.15,0,0,26,6388
1,0,0,309,95627,1371,38.834469,-122.127193,1,0,0,1,33,0,1,0,2,0,0,2,0,0,1,0,1,34.05,1113.95,0,0,73,3044
1,0,0,314,95628,1326,38.652065,-121.25441,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,19.95,107.05,0,0,20,4281
1,0,0,325,95629,1283,38.513484,-120.704613,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.95,38.15,0,0,40,4079
1,0,0,332,95630,1329,38.672638,-121.147403,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,89.7,6339.3,0,0,50,4193
1,0,0,339,95631,1402,39.031876,-120.811141,1,0,0,1,9,1,0,2,1,1,1,1,1,1,0,0,3,20.4,184.1,0,0,67,4195
1,0,0,358,95632,1224,38.274451,-121.259201,1,0,1,1,67,1,2,2,1,1,1,1,1,1,2,0,3,26.3,1688.9,0,0,52,6066
1,0,0,365,95634,1390,38.9386,-120.785514,0,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,3,20.7,137.6,0,0,49,3330
1,0,0,434,95639,1243,38.375325,-121.507935,1,0,0,0,17,1,0,2,1,1,1,1,1,1,2,0,1,19.45,369.05,0,0,29,5347
1,0,0,456,95640,1234,38.33788,-120.954202,0,0,1,0,68,1,2,1,2,2,2,0,2,2,2,1,0,110.8,7553.6,0,0,67,4545
1,0,0,460,95642,1233,38.336216,-120.76901,0,1,1,0,25,1,0,1,0,0,0,0,0,0,0,1,2,69.3,1813.1,0,0,50,4442
1,0,0,487,95645,1377,38.875508,-121.765866,1,0,0,0,67,0,1,0,2,0,2,2,2,0,1,1,0,49.35,3321.35,0,0,33,5905
1,0,0,483,95646,1320,38.631489,-120.015167,1,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,1,20.35,707.5,0,0,40,2433
1,0,0,536,95648,1385,38.922812,-121.312005,0,1,1,0,67,1,2,1,2,2,0,0,2,2,1,1,2,105.6,7112.15,0,0,45,5768
1,0,0,558,95650,1365,38.809175,-121.171375,1,1,1,0,72,0,1,0,2,2,2,2,2,2,2,1,1,64.45,4641.1,0,0,68,5295
1,0,0,581,95653,1331,38.674276,-121.961866,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,2,49.9,49.9,0,0,39,3239
1,0,0,686,95660,1328,38.671295,-121.388251,0,0,1,0,48,1,0,0,0,2,2,0,0,2,1,1,2,65.65,3094.65,0,0,67,5427
1,0,0,850,95661,1353,38.736685,-121.251984,0,0,1,0,61,1,2,1,0,0,2,2,2,2,1,1,0,103.3,6518.35,0,0,27,5401
1,0,0,758,95663,1376,38.859093,-121.182872,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,44.45,82.7,0,0,26,5694
1,0,0,774,95666,1294,38.546999,-120.271114,0,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,0,89.9,6342.7,0,0,54,5835
1,0,0,781,95667,1349,38.733714,-120.795213,1,0,1,0,37,1,2,0,2,0,0,0,0,0,0,1,3,55.05,2030.75,0,0,26,3839
1,0,0,785,95668,1370,38.833554,-121.498102,1,0,1,1,65,1,2,1,0,0,2,2,2,2,2,1,0,104.1,6700.05,0,0,25,4024
1,0,0,788,95669,1274,38.489273,-120.891614,0,0,0,1,67,1,2,1,0,2,0,2,2,2,1,1,0,106.6,7244.7,0,0,65,5895
1,0,0,828,95672,1346,38.724322,-120.991237,1,0,1,1,50,1,2,0,2,0,0,2,2,0,2,1,1,70.5,3486.65,0,0,60,4022
1,0,0,836,95673,1337,38.688764,-121.457596,1,0,1,1,25,1,0,2,1,1,1,1,1,1,1,0,2,19.6,411.15,0,0,51,2888
1,0,0,841,95675,1293,38.545775,-120.743325,0,0,1,1,64,1,2,2,1,1,1,1,1,1,2,1,3,24.05,1559.15,0,0,55,4582
1,0,0,845,95677,1361,38.7904,-121.236973,1,0,1,0,25,0,1,0,0,0,2,0,2,0,1,1,1,38.1,970.4,0,0,72,2315
1,0,0,930,95681,1396,38.984756,-121.345074,1,1,1,0,24,0,1,0,0,0,2,2,0,0,0,0,3,34.25,828.2,0,0,63,2525
1,0,0,932,95682,1310,38.598936,-120.963092,0,0,0,0,37,1,2,1,0,0,2,0,2,2,0,1,2,100.05,3810.55,0,0,52,2904
1,0,0,940,95683,1267,38.470423,-121.114897,0,0,0,0,21,1,0,1,0,0,0,0,0,0,0,1,2,68.65,1493.2,0,0,21,2006
1,0,0,948,95684,1312,38.606703,-120.586659,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.8,45.8,0,0,30,2614
1,0,0,991,95685,1259,38.432145,-120.77069,0,0,0,0,10,1,2,1,0,0,0,0,0,0,0,1,3,75.75,777.3,0,0,52,4525
1,0,0,1044,95687,1232,38.333133,-121.920151,1,0,1,0,51,1,2,1,2,2,0,0,0,2,1,1,1,96.4,4911.05,0,0,26,4745
1,0,0,1044,95688,1253,38.419088,-122.024568,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,20.55,187.35,0,0,43,3595
1,0,0,1063,95689,1270,38.481902,-120.603668,0,0,0,0,6,0,1,0,2,2,0,2,0,2,0,0,1,50.95,307.6,0,0,79,3474
1,0,0,1067,95690,1217,38.240419,-121.587535,1,0,1,1,47,1,2,0,2,2,2,2,2,2,2,1,3,90.5,4318.35,0,0,30,3413
1,0,0,1083,95691,1318,38.627951,-121.593287,0,0,1,1,61,1,2,0,2,2,2,2,0,2,1,1,2,79.4,4820.55,0,0,74,4666
1,0,0,1090,95692,1404,39.043387,-121.409837,0,0,0,0,52,0,1,0,2,2,2,0,2,2,2,1,0,58.75,3038.55,0,0,21,5122
1,0,0,1102,95693,1246,38.392559,-121.225093,0,0,1,1,35,1,2,0,2,2,0,0,0,0,0,1,1,59.45,2136.9,0,0,49,3682
1,0,0,1107,95694,1302,38.578604,-122.024579,1,0,1,0,71,1,2,1,0,2,2,0,2,2,1,1,0,105.7,7472.15,0,0,20,4420
1,0,0,17,95701,1432,39.218096,-120.79153,1,0,1,0,45,1,0,0,2,0,2,0,0,0,2,0,1,53.3,2296.25,0,0,79,2929
1,0,0,208,95713,1412,39.084645,-120.894014,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,24.3,38.45,0,0,77,2515
1,0,0,304,95715,1438,39.23754,-120.720196,1,0,0,0,51,1,2,0,2,0,0,2,0,0,1,0,1,59.9,3043.6,0,0,42,5233
1,0,0,376,95717,1422,39.170376,-120.838404,1,0,1,1,60,1,2,2,1,1,1,1,1,1,1,0,1,23.95,1506.4,0,0,71,5449
1,0,0,489,95720,1357,38.766036,-120.209673,1,0,0,0,9,1,0,2,1,1,1,1,1,1,1,1,3,20.15,163.7,0,0,70,4004
1,0,0,607,95722,1398,39.003358,-121.022539,1,0,0,0,17,1,2,1,0,0,2,2,0,2,0,1,0,95.65,1640.0,0,0,49,3139
1,0,0,944,95728,1445,39.279068,-120.414275,1,0,1,1,46,1,0,0,2,0,2,2,2,2,2,0,3,81.0,3846.35,0,0,57,4280
1,0,0,1039,95735,1364,38.805481,-120.13287,0,0,0,0,68,1,0,0,2,2,2,2,2,2,2,1,1,82.45,5646.6,0,0,70,5308
1,0,0,810,95742,1308,38.591134,-121.161585,0,0,1,0,4,1,0,2,1,1,1,1,1,1,1,0,0,20.5,79.05,0,0,80,3233
1,0,0,850,95747,1358,38.784329,-121.373245,1,0,0,1,28,1,0,0,0,2,0,2,0,0,1,1,1,54.4,1516.6,0,0,74,4711
1,0,0,300,95758,1240,38.35363,-121.44195,0,0,0,0,39,1,0,0,0,2,0,0,2,0,1,1,1,58.6,2224.5,0,0,46,5662
1,0,0,291,95762,1334,38.684437,-121.055634,1,0,0,0,11,1,0,1,0,0,2,0,0,2,0,0,2,84.8,888.75,0,0,60,4924
1,0,0,845,95765,1368,38.823278,-121.281856,0,0,1,0,71,0,1,0,0,2,2,2,2,2,2,1,1,61.4,4310.35,0,0,37,5119
